id,sponsor,venue,place,city/town,state/country,physical_description,occasion,notes,call_number,date,location,currency,currency_symbol,status,page_count,dish_count
13202,XIII CLUB,SOC;,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; 4.5X7.0;,,"ILLUS, SKELETON SMOKING A PIPE SITTING WITHIN THE CURVE OF THE ""C"" IN XIII CLUB, BANNER WITH ""MORITURI TE SALUTAMUS""; ITEMS IN THE MENU NUMBERED I THROUGH XIII;",1900-3884,1900-07-13,Xiii Club,,,complete,2,15
13266,BRYAN RATIFICATION COMMITTEE OF TAMMANY HALL,POL;,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; COL; 4.5X7.25;,COMPLIMENTARY/TESTIMONIAL,FRENCH; WINES; AMERICAN FLAG & PHOTO OF GUEST OF HONOR AT TOP OF MENU;,1900-4718,1900-10-16,Bryan Ratification Committee Of Tammany Hall,,,complete,2,19
13276,ENGINEERS CLUB,[PROF],"NEW YORK, NY",NEW YORK,NY,CARD; 4.5 X 7;,,"HANDWRITTEN; LIMITED MENU; LOGO IN RED ""EC"" BRACKETED INFORMATION DERIVED FROM 1900-4300 WRITTEN BY FEB;",1900-4294,1900-09-05,Engineers Club,,,complete,2,8
13282,ORIENTAL HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 5 X 8.5;,,NOTE ABOUT PURITY OF WATER; GREEN LOGO;,1900-4319,1900-09-07,Oriental Hotel,,,complete,2,44
13354,HOTEL PABST,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; COL; 6.5 X 9.25,RELIGIOUS HOLIDAY,PRICED MENU MORE OR LESS LIKE A DAILY MENU; FESTIVELY DRESSED WOMAN ON COVER; SMALL CALENDAR FOR 1901 AFFIXED TO COVER; WHITE CORD;,1900-5136,1900-12-25,Hotel Pabst,Dollars,$,complete,4,194
13355,DAKOTA THE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; COL; 6.25 X 9;,RELIGIOUS HOLIDAY,ILLUSTRATION OF HOLLY BERRIES ON COVER; PHOTOGRAPH OF FIREPLACE INSIDE;,1900-5137,1900-12-25,Dakota; The,,,complete,8,48
13440,EDWARD F. LANG'S LADIES AND GENTS LUNCH ROOM AND RESTAURANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 6.75X10.5;,,"PRINTED MENU ON LEFT SIDE FOR BREAKFAST AND SUPPER; RIGHT SIDE LUNCH MENU PARTLY TYPEWRITTEN, PARTLY PRINTED",1900-3713,1900-06-23,Edward F. Lang's Ladies' And Gent's Lunch Room And Restaurant;,Dollars,$,complete,4,131
13462,MAISON DRIENNE,,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; 5.5 X 7;,,"MENU EMBOSSED WITH NAME OF RESTAURANT . CHERUBS, WINE; WORDS TOUJOURS LAVANT, ALWAYS AHEAD;",1901-1574,1901-06-08,Maison Drienne,,,complete,2,11
13541,COLONNADE RESTAURANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 3.25X5.75;,SECULAR HOLIDAY;,EMBOSSED DESIGN ON COVER;,1900-5195,1900-12-31,Colonnade Restaurant,,,complete,4,21
13544,FIFTH AVENUE HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 5.5X4;,,"TABLE D'HOTE MENU; ON FRONT COVER: ""HITCHCOCK, DARLING & CO;"" ON BACK COVER: SITE OF FIFTH AVENUE HOTEL - 1852;",1901-1157,1901-05-06,Fifth Avenue Hotel,,,complete,3,102
13547,CHILDS' LUNCH ROOM,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; COL; 6 X 10.25;,,PINK STOCK; MENU FOR LADIES' DINING ROOM;,1901-1173,1901-01-01,Childs' Lunch Room,Dollars,$,complete,2,71
13565,GEYER'S DAIRY RESTAURANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 5.5X9;,,SPECIALS HANDWRITTEN; DECORATIVE BORD,1901-1386,1901-05-22,Geyer's Dairy Restaurant,Dollars,$,complete,8,211
13585,A.M. SWEET & SON HOTEL & RESTAURANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 7X12;,,"A LA CARTE MENU; ""NOTICE-IT IS UNNECESSARY TO FEE THE WAITER,"" COCKTAILS: 15CENTS/2 FOR 25 CENTS;""",1901-1000,1901-04-26,A.M. Sweet & Son Hotel & Restaurant,Dollars,$,complete,4,321
13586,Astor House,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 7X11;,,A LA CARTE MENU; INCLUDES PRICED WINE & LIQUOR LIST;  PHOTO OF HOTEL ON COVER;,1901-1002,1901-04-26,Astor House,Dollars,$,complete,4,419
13588,Cosmopolitan Hotel,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 7.5X12.5;,DAILY;,A LA CARTE MENU; INCLUDES PRICED WINE & LIQUOR LIST; PHOTO OF HOTEL ON COVER;,1901-1004,1901-04-26,Cosmopolitan Hotel,Dollars,$,complete,4,475
13589,Herald Square Hotel,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; COL; 7X11.5;,DAILY;,A LA CARTE MENU; HOTEL EMBLEM AT TOP;,1901-1008,1901-04-26,Herald Square Hotel,Dollars,$,complete,2,257
13590,CIGAR LEAF TOBACCO BOARD OF TRADE OF THE UNITED STATES,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; COL; 4.5 X 7;,SOC;,"MENU IN FRENCH; WINES; ILLUSTRATION OF RED DEVIL IN MENU HEADING OF ""WHAT THE (DEVIL'S) FOR DINNER;",1901-1180,1901-05-08,Cigar Leaf Tobacco Board Of Trade Of The United States,,,complete,2,27
13592,MACY'S,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 4.5 X 7;,,RED STAR LOGO; DATE HANDWRITTEN BY FEB;,1901-1181,1901-05-08,Macy's,,,complete,2,11
13597,Hotel St. Andrew,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 6.25X9.75;,,PRINTED MENU WITH SOME ITEMS INSERTED WITH RED INK; DATE HAND-WRITTEN [FEB?];,1900-3753,1900-06-29,Hotel St. Andrew,Dollars,$,complete,2,143
13619,HARLOW & KUCHLIN RESTAURANT OYSTER & CHOP HOUSE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 7X11;,DAILY;,A LA CARTE MENU; INCLUDES PRICED WINE & LIQUOR LIST;,1901-1009,1901-04-26,Harlow & Kuchlin Restaurant Oyster & Chop House,Dollars,$,complete,4,476
13621,ROGERS'RESTAURANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 5.5X7;,DAILY;,"""WITH WINE-50 CENTS;""",1901-1011,1901-04-26,Rogers'restaurant,Dollars,$,complete,2,13
13622,ROGERS' CHOP HOUSE AND RESTAURANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 6.75X11;,DAILY;,A LA CARTE PRICED MENU; INCLUDES PRICED WINE & LIQUOR LIST;,1901-1012,1901-04-26,Rogers' Chop House And Restaurant,Dollars,$,complete,4,320
13623,E.B. ORCUTT RESTAURANT AND CAFE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 7X11;,DAILY;,"A LA CARTE MENU; ""BREAKFAST 7-11 AM; DINNER 11 AM-5 PM; SUPPER 5-7 PM;  EVENING DINNER 5:30-7:30PM;"" INCLUDES PRICED WINE & LIQUOR LIST;",1901-1013,1901-04-26,E.B. Orcutt Restaurant And Cafe,Dollars,$,complete,4,303
13624,PROCTOR'S CAFE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 7X11;,,A LA CARTE LUNCH MENU; INCLUDES EXTENSIVE PRICED WINE & LIQUOR LIST; STREET ADDRESS SUPPLIED BY FEB;,1901-1014,1901-04-26,Proctor's Cafe,Dollars,$,complete,2,366
13626,NEW YORK PRESS CLUB,PROF;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 6.5X8.5;,DAILY;,A LA CARTE MENU; INCLUDES PRICED WINE LIST; BORDER ON MENU;,1901-1021,1901-04-26,New York Press Club,Dollars,$,complete,4,295
13633,PURE FOOD CAFE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; COL;5.75 X 9;,DAILY,,1900-3403,1900-05-24,Pure Food Cafe,Dollars,$,complete,2,83
13634,PURE FOOD CAFES - ANNEX NO. 1,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; COL; 4.25 X 6.75;,DAILY,,1900-3405,1900-05-24,Pure Food Cafes   Annex No. 1,Dollars,$,complete,2,27
13684,AMERICAN BAR ASSOCIATION,PROF;,"NEW YORK, NY",NEW YORK,NY,CARD; COL; 4.5 X 6.5;,ANNIVERSARY;,WINES; RED PRINT;,1900-4210,1900-08-31,American Bar Association,,,complete,2,23
13807,CURRY & BURLINGAME,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; 5.5 X 7;,,PRICED MENU;,1901-1051,1901-04-27,Curry & Burlingame,Dollars,$,complete,2,34
13810,UNION SQUARE HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 7 X 11;,,PRICED MENU;,1901-1054,1901-04-27,Union Square Hotel,Dollars,$,complete,4,243
13811,CAFE ST. DENIS,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 5.5 X 11;,,PRICED MENU; NOTE ABOUT PURITY OF WATER AND MILK;,1901-1056,1901-04-27,Cafe St. Denis,Dollars,$,complete,2,111
13813,DAVID CAFE AND RESTAURANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 6 X 9.75;,,PRICED MENU; PRICED WINE LIST;,1901-1058,1901-04-27,David Cafe And Restaurant,Dollars,$,complete,4,285
13814,DAVID LUNCH COUNTER,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 5.5 X 9.25;,,PRICED MENU;,1901-1059,1901-04-27,David Lunch Counter,Dollars,$,complete,2,72
13847,ALFRED MARSHAL,"OTHER,(PRIVATE);","NEW YORK, NY",NEW YORK,NY,CARD;ILLUS;COL;5.5X7.25;,"OTHER,(TROLLEY PARTY);",TROLLEY CAR;,1900-3842,1900-07-07,Alfred Marshal,,,complete,2,19
13878,MOUQUIN RESTAURANT AND WINE CO,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 8 X 14;,,PRICED MENU; EXTENSIVE PRICED WINE LIST;,1901-1061,1901-01-01,Mouquin Restaurant And Wine Co.,Dollars,$,under review,4,522
13891,CAFE' BOULEVARD - CHATEAU HENRI IV,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; COL; 3.5 X 5.5;,?,MENU HANDWRITTEN IN PURPLE INK;,1900-3530,1900-06-04,Cafe' Boulevard   Chateau Henri Iv,,,complete,2,15
13949,?,,"NEW YORK, NY",NEW YORK,NY,CARD;ILLUS;8.5X10;,,"GRAVEYARD SCENE WITH SCAFFOLD WITH INSCRIPTION ""MORITUR YE SALUTAMUS;4 COPIES;HANDWRITTEN PLACE ON THIRD COPY;FRENCH MENU;",1900-4688,1900-10-13,?,,,complete,2,13
13967,S.P.S.A.A.,[EDUC];,"NEW YORK, NY",NEW YORK,NY,CARD; 3.75X6.75;,,"[ORGANIZATION IDENTIFIED BY FEB ON BACK OF MENU: ST. PAUL'S SCHOOL ALUMNU ASSOCIATION, CONCORD, NH];",1900-5011,1900-12-12,S.P.S.A.A.,,,complete,2,18
13971,WILLIAMS ALUMNI ASSOCIATION OF NEW YORK,EDUC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; COL; 5.25X7;,OTHER (REUNION);,"FRENCH; INCLUDES SPEAKERS, OFFICERS, EXECUTIVE COMMITTEE; COLLEGE SEAL ON COVER;",1900-5021,1900-12-14,Williams Alumni Association Of New York,,,complete,4,18
13973,A.U.S.V.,MIL;,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; ILLUS; 5.5X7;,[?REUNION?];,INCLUDES WINES SERVED WITH INDIVIDUAL COURSES; ARMY SEAL AT TOP;,1900-5024,1900-12-14,A.U.S.V.,,,complete,2,13
13974,CIVIL SERVICE REFORM ASSOCIATION OF NEW YORK,GOVT;,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; COL; 4.5X6.5;,COMPLIMENTARY/TESTIMONIAL,FRENCH; HOTEL SEAL AT TOP;',1900-5025,1900-12-14,Civil Service Reform Association Of New York,,,complete,2,16
13975,LOTOS CLUB,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 10.5X10;,COMPLIMENTARY/TESTIMONIAL,"MENU IN ENGLISH & CHINESE; DRAGON ON COVER; CHINESE SCROLL PRESENTATION, ONE FOR EVENT ANNOUNCEMENT, ONE FOR PHOTOGRAPH OF HONORED GUEST, ONE FOR MENU; SILK RIBBON BOW ON OUTSIDE;",1900-5026,1900-12-15,Lotos Club,,,complete,6,14
13988,Sherry's,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSHEET; ILLUS; COL; 3.5X6.5;,OTHER (COMPANY DINNER);,FRENCH; INCLUDES WINES; RESTAURANT SEAL AT TOP; MUSICAL PROGRAM ON BACK;,1900-5037,1900-12-15,Sherry's,,,complete,2,23
13990,OLYMPIC CLUB OF NEW YORK,SOC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; COL; 4.25X6.25;,ANNIVERSARY;,"INCLUDES WINES SERVED WITH INDIVIDUAL COURSES; OFFICERS, BOARD OF DIRECTORS, DINNER COMMITTEE LISTED; TISSUE WITH CLUB SEAL ON OUTSIDE OF COVER, ON INSIDE COVER, A PHOTO OF A SAILBOAT; ON BACK COVER, SEATING PLAN; SILK CORD ATTACHMENT;",1900-5057,1900-12-17,Olympic Club Of New York,,,complete,4,25
13999,C.C.N.Y.CLASS OF '80,EDUC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; 3.75 X 5.25;,ANNIVERSARY;,ORNAMENTAL BORDER AND CREST;,1900-5077,1900-12-22,C.C.N.Y.Class Of '80,,,complete,4,19
14000,CAFE SACHS,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 5.75 X 8.25;,,PRICED MENU;,1900-5079,1900-12-23,Cafe Sachs,Dollars,$,complete,4,60
14012,ASCHENBROEDEL VEREIN,COM,"NEW YORK, NY",NEW YORK,NY,BROADSHEET; 7 X 11;,,WINE LIST ON BACK; ALL ITEMS ARE PRICED;,1901-1083,1901-04-30,Aschenbroedel Verein,Dollars,$,complete,2,135
14045,BRITISH SCHOOLS AND UNIVERSITIES CLUB,EDUC;,"NEW YORK, NY",NEW YORK,NY,BROADSHEET; 8X9.75;,ANNIVERSARY;,"INCLUDES PROGRAMME; MARK TWAIN SPOKE ON ""AS IT STRIKES ME;""",1901-2644,1901-11-09,British Schools And Universities Club,,,complete,2,19
14056,HOTEL NORMANDIE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 4.5X7;,RELIGIOUS HOLIDAY,PRICED WINE LIST;,1906-1005,1906-12-25,Hotel Normandie,Dollars,$,complete,4,126
14060,RALEIGH HOTEL AND RESTAURANT CO.,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD;6.5X14;,DAILY;,ESPECIAL ATTENTION PAID TO LADIES; 2 COPIES,1901-1922,1901-07-09,Raleigh Hotel And Restaurant Co.,Dollars,$,complete,2,116
14072,STEVENS HOUSE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 6X9.5;,,"A LA CARTE MENU; ""REGULAR DINNER WITH WINE, 50 CENTS;"" PRICED WINE LIST; SPECIALS IN LAVENDAR INK & DUPLICATED; DECORATIVE BORDER;",1901-2489,1901-10-10,Stevens House,Dollars,$,complete,4,212
14084,TERRACE GARDEN RESTAURANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; COL; 14.5 X 11;,,"PRICED MENU AND WINE LIST;  ORNATE LETTERING AND FEMALE FIGURE ON COVER; SEAL NOTING LEXINGTON OPERA HOUSE AND LEXINGTON ASSEMBLY ROOMS, TAN STOCK, RED PRIHNT;",1901-2266,1901-09-03,Terrace Garden Restaurant,Dollars,$,complete,4,524
14094,AMERICAN STREET RAILWAY ASSOCIATION,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; COL; 7X7.75;,ANNIVERSARY;,"FRENCH; WINES SERVED; TOASTS; OFFICERS & GENERAL COMMITTEE LISTED; SONGS,""AMERICA"" & ""AULD LANG SYNE;"" SKETCHES THROUGHOUT OF TROLLEY LINE STOPS, TRAINS, ETC; ON COVER, AMERICAN FLAG, EAGLE, ETC; SILK RIBBON ATTACHMENTS;",1901-2491,1901-10-11,American Street Railway Association,,,complete,12,24
14132,VAN LIEW'S RESTAURANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 6 X 10;,,PRICED MENU;,1906-1023,1906-12-28,Van Liew's Restaurant,Dollars,$,complete,3,59
14137,ST. REGIS HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 5 X 8;,,PRICED MENU; ENGLISH AND FRENCH;,1906-1031,1906-12-31,Hotel St. Regis,Dollars,$,complete,2,200
14143,CAFE BOULARD,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; 6 X 9.25;,,HANDWRITTEN MENU;,1901-2141,1901-08-11,Cafe Boulard,,,complete,2,24
14155,M.F.LYONS,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 7 X 11;,,PRICED WINE LIST AND MENU;,1906-1032,1906-12-31,M.F.Lyons,Dollars,$,complete,4,351
14157,BRISTOL'S DINING ROOMS,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; 6 X 11;,,PLACE NOTED BY FEB;,1906-1034,1906-12-31,Bristol's Dining Rooms,Dollars,$,complete,2,89
14162,FLEISCHMANN'S VIENNA MODEL BAKERY,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 7 X 11.25;,,PRICED MENU;,1906-1040,1906-12-31,Fleischmann's Vienna Model Bakery,Dollars,$,complete,2,68
14163,HAIM'S QUICK LUNCH RESTAURANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSHEET; 5.5X9.25;,,DATE NOTED BY FEB;,1906-1041,1906-12-31,Haim's Quick Lunch Restaurant,Dollars,$,complete,2,53
14164,CASTLETON HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL;4.5 X 6.5;,PATRIOTIC HOLIDAY;,,1901-1846,1901-07-04,Castleton Hotel,,,complete,4,43
14211,RALEIGH HOTEL & RESTAURANT,COM,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; 6.5 X 11;,DAILY,ALL PRICES LISTED;,1901-1976,1901-07-21,Raleigh Hotel & Restaurant,Dollars,$,complete,2,71
14236,WEST SIDE TRADE BROKERS ASS'N,PROF;,"NEW YORK, NY",NEW YORK,NY,OLDER; COL; 4.5 X 6.5;,ANNIVERSARY;,COCKTAILS AND WINES LISTED; PALE BLUE STOCK;,1905-1006,1905-12-16,West Side Trade Brokers Ass'n,,,complete,4,20
14240,MARGARET LOUISA HOME OF THE YOUNG WOMEN'S CHRISTIAN ASSOCIATION,SOC;,"NEW YORK, NY",NEW YORK,NY,CARD; 4 X 4.5;,,"OPEN TO WOMEN ONLY, CHILDREN NOT ADMITTD;",1905-1011,1905-12-20,Margaret Louisa Home Of The Young Women's Christian Association,Dollars,$,complete,2,12
14241,LINCOLN CLUB,[POL?);,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 6.5 X 9.5;,COMPLIMENTARY/TESTIMONIAL,"WINES; TOASTS; PHOTO OF HERMAN A. METZ, COMPTROLLER-ELECT OF THE CITY OF NEW YORK;",1905-1012,1905-12-20,Lincoln Club,,,complete,5,22
14247,SIEGEL-COOPER CO.,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSHEET; COL; 7X11;,DAILY;,LIST OF SUMMER DRINKS ON BACK INCLUDING RASPBERRY VINEGAR.,1901-2182,1901-08-20,Siegel Cooper Co.,Dollars,$,complete,2,117
14272,L.TIRELLI'S ASSOCIATION,SOC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; COL; 3.25 X 4.5;,ANNUAL,OFFICERS LISTED; COMPLETE MUSIC PROGRAM INCLUDED; SEPARATE PAGE FOR WINES WITH PRICES;,1901-2335,1901-01-01,L.Tirelli's Association,Dollars,$,complete,8,31
14368,NEW YORK STATE MEDICAL ASSOCIATION,PROF;,"NEW YORK, NY",NEW YORK,NY,FOLDER; 3.75 X 7;,ANNIVERSARY;,ILLEGIBLE NOTATION ALONGSIDE MENU; SPEAKERS 0NE OF WHOM DISCUSSED THE NEED FOR LEGISLATION FOR THE RELIEF OF THOSE AFFLICTED WITH THE DRUG HABIT;,1901-2592,1901-10-23,New York State Medical Association,,,complete,4,19
14413,Waldorf Astoria,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 5 X 8.5;,,PRICED MENU;,1907-1018,1907-11-29,Waldorf Astoria,Dollars,$,complete,2,118
14427,ST. JOHN'S LODGE NO. 1,SOC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; COL; 5.5 X 7.25;,ANNIVERSARY;,WINES WITH EACH COURSE; BLUE STOCK COVER;,1907-1055,1907-12-10,St. John's Lodge No. 1,,,complete,12,22
14432,THE ECONOMIC CLUB OF NEW YORK,SOC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; 5 X 8.25;,ANNIVERSARY;,CHAMPAGNE A LA CARTE; MENU IN FRENCH; DISCUSSIUON SUBJECT;,1907-1062,1907-12-12,The Economic Club Of New York,,,complete,6,14
14453,THE LOTUS CLUB,SOC;,"NEW YORK, NY",NEW YORK,NY,CARD; 4.5X6.5;,COMPLIMENTARY/TESTIMONIAL,WINES LISTED; MENU IN FRENCH;,1907-1087,1907-12-18,The Lotus Club,,,complete,2,13
14471,B.C.T.,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; COL; ILLUS; 7 X 10;,ANNIVERSARY;,WINES WITH EACH COURSE; GRAY AND PURPLE STOCK; ORNAMENTAL BORDERS;,1907-1120,1907-12-30,B.C.T.,,,complete,4,22
16618,Waldorf-Astoria,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSIDE;ILLUS;5X8.5;,,ALL ITEMS PRICED INDIVDUALY;,1907-1129,1907-12-31,Waldorf Astoria,Dollars,$,complete,2,119
16706,NATIONAL HORSE SHOW ASSOCIATION OF AMERICA,OTHER (SPECIAL INTEREST GROUP);,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 3.25X5.5;,COMPLIMENTARY/TESTIMONIAL,ASSOCIATION SEAL ON COVER;,1901-2663,1901-11-17,National Horse Show Association Of America,,,complete,4,13
16811,HOTEL KNICKERBOCKER,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; COL; 7.75X12;,,DATE NOTED BY FEB;,1906-1013,1906-12-25,Hotel Knickerbocker,Dollars,$,complete,2,92
16998,SONS OF THE REVOLUTION,PATR;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; COL; 5.75X7.5;,PATRIOTIC HOLIDAY;,"TOASTS; BEAUTIFULLY ENGRAVED PORTRAIT OF WASHINGTON, ALSO ENGRAVED SKETCHES OF MOUNT VERNON, ANCESTRAL HOME IN ENGLAND, MANOR HOUSE IN SULGRAVE AND CHURCHES IN SULGRAVE; SEAL ON COVER; SILK CORD ATTACHMENT;",1900-2039,1900-02-22,Sons Of The Revolution,,,complete,16,20
20966,The Modern,RESTAURANT,"NEW YORK, NY",NEW YORK,NY,"4"" by 14"" broadside",,Restaurant at MoMa run by Danny Meyer's Union Square Hospitality Group,2008-0000,2008-03-03,The Modern,Dollars,$,complete,6,29
20995,MARINE SOCIETY OF NEW YORK,PROF,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILL; 3.25X4.5,"OTHER,115TH ANNIVERSARY","COAT OF ARMS OF SOCIETY ON COVER,",1885-002,1885-01-12,Marine Society Of New York,,,complete,4,27
20999,WEST END ASSOCIATION,POL;,"NEW YORK, NY",NEW YORK,NY,CARD; 4.5 X 6.5;,OTHER (MEETING?);,HOTEL CREST;,1900-058,1900-01-06,West End Association,,,complete,2,16
21003,ALUMNI ASSOCIATION OF THE CUMBERLAND STREET & BROOKLYN HOMEOPATHIC HOSPITALS,EDUC;,"NEW YORK, NY",NEW YORK,NY,FOLDER;ILLUS;COL;5X7.5;,AMNNUAL;,,1906-788,1906-11-02,Alumni Association Of The Cumberland Street & Brooklyn Homeopathic Hospitals,,,complete,4,22
21009,HOTEL VENDOME,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 5.5 X 7;,PATRIOTIC HOLIDAY;,AMERICAN FLAG IN COLOR ON COVER;,1899-402,1899-05-01,Hotel Vendome,,,complete,4,43
21021,PRIVATE,PRICATE,"NEW YORK, NY",NEW YORK,NY,CARD 5X7.5,,GILT EDGING;PRINTED IN LAVENDER; NAMES OF GUESTS LISTED ON BACK IN HAND-WRITING,1880-027,1880-01-21,Private,,,complete,2,50
21022,BOARD OF MANAGERS OF THE PRIVATE CHARITABLE INSTITUTIONS,PROF;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; COL; ILLUS; 8.5 X 11.25;,COMPLIMENTARY/TESTIMONIAL,WINES WITH EACH COURSE; MENU IN FRENCH; PHOTO OF E. M. GROUT; DRAWING OF STATUE WITH CHARITY MOTIF; BUFF STOCK;,1905-985,1905-12-21,Board Of Managers Of The Private Charitable Institutions,,,complete,12,22
21026,ARKWRIGHT CLUB,,"NEW YORK, NY",NEW YORK,NY,FOLDER;ILL;COL;4X5;,,"MUSICAL PROGRAM;PRICED WINE LIST;""N.Y. CITY.""WRITTEN BY HAND;",1899-216,1899-02-27,Arkwright Club,,,complete,4,24
21027,METROPOLITAN LIFE INSURANCE COMPANY,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 5X6.75;,OTHER (CONVENTION);,,1899-156,1899-01-28,Metropolitan Life Insurance Company,,,complete,4,20
21029,THE ALDINE CLUB,(SOC);,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILL; 6X8.5;,COMPLIMENTARY/TESTIMONIAL,PORTRAIT OF MAN POSSIBLY MR. HALL CAINE; INSIDE OF MENU LABELED FOR AUTOGRAPHS;,1895-177,1895-11-01,The Aldine Club,,,complete,4,16
21030,HUGUENOT SOCIETY OF AMERICA,PATR;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; 6 X 7.5;,ANNIVERSARY;,"FRENCH; SEAL ON COVER; WINES; SPEECHES; RED, WHITE AND BLUE CORD;",1898-146,1898-04-14,Huguenot Society Of America,,,complete,12,23
21033,R.H. MACY & CO.,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSHEET; 5.25X9;,,DATE NOTED BY FEB;,1905-953,1905-12-07,R.H. Macy & Co.,Dollars,$,complete,2,154
21035,ALDINE ASSOCIATION,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 7X11;,,PRICED WINE LIST ON BACK; PL NOTED BY FEB;,1907-239,1907-02-15,Aldine Association,Dollars,$,complete,4,412
